modelName,param,storyName,clipts,clipis,accss
StoryAdapter,id10,chim_hit_co,"[0.25390625, 0.2266845703125, 0.2432861328125, 0.267822265625, 0.23876953125, 0.3369140625, 0.270263671875, 0.305419921875, 0.2457275390625, 0.2744140625, 0.28173828125, 0.29736328125, 0.310546875, 0.18798828125, 0.31640625]","[0.91943359375, 0.91943359375, 0.76513671875, 0.76513671875, 0.75732421875, 0.7666015625, 0.603515625, 0.75537109375, 0.73828125, 0.783203125, 0.8603515625, 0.6484375, 0.70361328125, 0.7470703125]","{'aunt': 0.647216796875, 'nephew': 0, 'crowd': 0, 'bird': 0}"
StoryAdapter,id10,chim_nam_trau_sau_cot_va_chim_bat_co_troi_cot,"[0.352783203125, 0.294921875, 0.317138671875, 0.3271484375, 0.2734375, 0.3310546875, 0.32470703125, 0.320556640625, 0.293212890625, 0.239501953125, 0.25341796875, 0.31640625, 0.30810546875, 0.291015625]","[0.8486328125, 0.75634765625, 0.71337890625, 0.70263671875, 0.640625, 0.80908203125, 0.60107421875, 0.599609375, 0.62353515625, 0.85791015625, 0.72509765625, 0.75244140625, 0.68798828125]","{'muscular vietnamese farmer': 0.7222900390625, 'daughter': 0.5972764756944444, 'muscular vietnamese farmer (bird)': 0, 'daughter (bird)': 0}"
StoryAdapter,id10,chim_quoc,"[0.30908203125, 0.27783203125, 0.217529296875, 0.23681640625, 0.2203369140625, 0.263427734375, 0.2744140625, 0.239501953125, 0.272216796875, 0.2091064453125, 0.289306640625, 0.280029296875, 0.256103515625, 0.200439453125, 0.235595703125, 0.349853515625, 0.32080078125, 0.22314453125]","[0.73388671875, 0.779296875, 0.78271484375, 0.78271484375, 0.845703125, 0.79296875, 0.7685546875, 0.74267578125, 0.74267578125, 0.84326171875, 0.84326171875, 0.7705078125, 0.7705078125, 0.8359375, 0.61083984375, 0.75390625, 0.69384765625, 0.70458984375, 0.7333984375, 0.595703125]","{'poor scholar teacher': 0.601171875, 'poor scholar friend': 0.6234654017857143, 'arrogant wife': 0.60882568359375, 'poor scholar friend (bird)': 0}"
StoryAdapter,id10,chim_tu_hu,"[0.2352294921875, 0.259521484375, 0.2646484375, 0.2548828125, 0.275146484375, 0.2646484375, 0.265869140625, 0.295166015625, 0.294677734375, 0.27294921875, 0.287109375, 0.2476806640625, 0.279052734375, 0.263427734375, 0.28662109375, 0.23779296875, 0.23828125, 0.256591796875, 0.260498046875, 0.2320556640625, 0.2093505859375, 0.2330322265625, 0.22900390625, 0.2763671875, 0.227294921875, 0.254150390625]","[0.87060546875, 0.81005859375, 0.80322265625, 0.85009765625, 0.85595703125, 0.68115234375, 0.8896484375, 0.728515625, 0.76220703125, 0.79638671875, 0.8046875, 0.759765625, 0.69091796875, 0.81396484375, 0.810546875, 0.845703125, 0.81591796875, 0.779296875, 0.69873046875, 0.8818359375, 0.7685546875, 0.88720703125, 0.880859375, 0.88134765625, 0.8681640625, 0.89990234375, 0.6923828125, 0.8125]","{'impatient monk': 0.74365234375, 'calm monk': 0.72607421875, 'buddha': 0, 'birds': 0.653076171875, 'bird': 0.7263997395833334, 'lotus': 0, 'woman': 0.7086588541666666, 'compassionate buddhist goddess': 0, 'impatient monk (bird)': 0}"
StoryAdapter,id10,coc_kien_troi,"[0.2474365234375, 0.26953125, 0.31201171875, 0.28076171875, 0.32177734375, 0.332275390625, 0.304931640625, 0.322265625, 0.322021484375, 0.308349609375, 0.270263671875, 0.320068359375, 0.315185546875, 0.303466796875, 0.333251953125, 0.348388671875, 0.30224609375, 0.256103515625, 0.316162109375, 0.22705078125, 0.325927734375, 0.288330078125, 0.2822265625]","[0.74169921875, 0.6416015625, 0.74609375, 0.74609375, 0.857421875, 0.857421875, 0.857421875, 0.80029296875, 0.705078125, 0.80224609375, 0.65478515625, 0.7314453125, 0.74365234375, 0.8115234375, 0.74560546875, 0.65869140625, 0.7880859375, 0.69384765625, 0.654296875, 0.6591796875, 0.849609375, 0.74853515625, 0.84228515625, 0.64892578125, 0.787109375, 0.71875, 0.84716796875, 0.60791015625, 0.75048828125, 0.7734375, 0.8740234375, 0.9150390625]","{'sun': 0, 'earth': 0, 'soil': 0, 'withered tree': 0, 'birds': 0, 'toad': 0.6637137276785714, 'crab': 0.593994140625, 'bear': 0.60400390625, 'tiger': 0.79345703125, 'fox': 0.74462890625, 'bees': 0.5064697265625, 'giant drum': 0.63037109375, 'water jar': 0, 'jade emperor': 0.603759765625, 'rooster': 0.7197265625, 'dog': 0, 'thunder god': 0.65478515625, 'rain': 0}"
StoryAdapter,id10,con_rong_chau_tien,"[0.294677734375, 0.277099609375, 0.284423828125, 0.3125, 0.30419921875, 0.2841796875, 0.28564453125, 0.286376953125, 0.318115234375, 0.288818359375, 0.302978515625, 0.30322265625, 0.295166015625, 0.24853515625, 0.286376953125, 0.262451171875, 0.327392578125, 0.299560546875, 0.2435302734375, 0.255615234375]","[0.90380859375, 0.9140625, 0.70458984375, 0.87890625, 0.59423828125, 0.7431640625, 0.8896484375, 0.79736328125, 0.9140625, 0.88232421875, 0.89306640625, 0.63427734375, 0.5712890625, 0.71728515625, 0.90087890625, 0.755859375, 0.669921875, 0.830078125, 0.62158203125, 0.66943359375]","{'dragon lineage lord': 0.68056640625, 'monsters': 0, 'villagers': 0, 'mountain fairy': 0.6478515625, 'glowing sac': 0, 'baby boys': 0, 'sons': 0, 'brothers': 0, 'legendary vietnamese king': 0.4873046875, 'officials': 0, 'bronze drums': 0, 'dragon and fairy': 0}"
StoryAdapter,id10,da_trang,"[0.326416015625, 0.319580078125, 0.27685546875, 0.3056640625, 0.277099609375, 0.3291015625, 0.2744140625, 0.280517578125, 0.310302734375, 0.25341796875, 0.24072265625, 0.265625, 0.275390625, 0.297607421875, 0.32666015625, 0.284423828125, 0.293701171875, 0.265625, 0.292236328125, 0.327880859375, 0.2291259765625, 0.311279296875, 0.2425537109375, 0.29052734375, 0.297607421875, 0.2998046875, 0.28759765625, 0.2470703125, 0.2900390625, 0.309814453125, 0.28369140625]","[0.8798828125, 0.78662109375, 0.7841796875, 0.76220703125, 0.787109375, 0.7841796875, 0.78662109375, 0.806640625, 0.85986328125, 0.8125, 0.8154296875, 0.8359375, 0.7919921875, 0.79345703125, 0.79345703125, 0.72705078125, 0.6884765625, 0.77490234375, 0.8818359375, 0.84765625, 0.8046875, 0.7939453125, 0.8095703125, 0.79345703125, 0.78369140625, 0.8330078125, 0.69287109375, 0.794921875, 0.77490234375, 0.77978515625, 0.8251953125]","{'old man': 0.636474609375, 'male cobra': 0, 'female cobra': 0, 'large cobra': 0, 'snake': 0, 'glowing pearl': 0, 'green pearl': 0, 'crows': 0, 'floating corpse': 0, 'soldiers': 0, 'sparrows': 0, 'mandarin': 0, ""friend's house"": 0, 'friend': 0, 'geese': 0.796630859375, 'white gander': 0.78125, 'blue pearl': 0, 'river': 0, 'dragon palace': 0, 'dragon king': 0, 'empty house': 0, 'letter': 0, 'sand': 0, 'small crab': 0}"
StoryAdapter,id10,ho_guom,"[0.2568359375, 0.2308349609375, 0.26904296875, 0.303955078125, 0.2340087890625, 0.307861328125, 0.29443359375, 0.277099609375, 0.2398681640625, 0.26123046875, 0.325439453125, 0.262451171875, 0.30859375, 0.28466796875, 0.28759765625, 0.366943359375, 0.3037109375, 0.359375, 0.31396484375, 0.31005859375, 0.301513671875]","[0.90869140625, 0.72314453125, 0.76904296875, 0.69140625, 0.60791015625, 0.75048828125, 0.77978515625, 0.6865234375, 0.7861328125, 0.7890625, 0.7060546875, 0.7802734375, 0.873046875, 0.73388671875, 0.8984375, 0.80029296875, 0.607421875, 0.88037109375, 0.55615234375, 0.7216796875, 0.8466796875, 0.7890625]","{'ming invaders': 0, 'villagers': 0.46142578125, 'dragon lord': 0, 'peasants': 0, 'loyal soldier': 0.8203125, 'rusty sword blade': 0, 'lam son rebel army': 0.68017578125, 'rebel leader': 0.609375, 'glowing sword': 0, 'jeweled hilt': 0, 'soldiers': 0, 'legendary vietnamese king': 0.4408365885416667, 'golden turtle': 0.7208658854166666, 'magic sword': 0}"
StoryAdapter,id10,mai_an_tiem,"[0.255859375, 0.336181640625, 0.344482421875, 0.270263671875, 0.33349609375, 0.27880859375, 0.28955078125, 0.330078125, 0.2135009765625, 0.325927734375, 0.338134765625, 0.275634765625, 0.324462890625, 0.371337890625, 0.27392578125, 0.29150390625, 0.34765625, 0.30712890625, 0.31640625, 0.3662109375, 0.286865234375, 0.301025390625, 0.270751953125, 0.287109375, 0.25439453125]","[0.7431640625, 0.77392578125, 0.791015625, 0.77685546875, 0.673828125, 0.728515625, 0.76904296875, 0.84375, 0.6005859375, 0.6005859375, 0.62646484375, 0.6865234375, 0.6865234375, 0.72900390625, 0.72900390625, 0.60009765625, 0.70556640625, 0.70556640625, 0.70556640625, 0.5927734375, 0.5927734375, 0.5703125, 0.8876953125, 0.630859375, 0.64990234375, 0.64990234375, 0.64990234375, 0.59228515625, 0.77783203125, 0.689453125, 0.763671875, 0.59326171875, 0.63134765625, 0.70703125, 0.74267578125, 0.76220703125]","{'young man': 0.527923583984375, 'wife': 0.6878255208333334, 'son': 0.662841796875, 'officials': 0.62548828125, 'legendary vietnamese king': 0.5404575892857143, 'guards': 0.4248046875, 'elderly mandarin': 0, 'old official': 0, 'guard': 0, 'birds': 0, 'green vines': 0, 'watermelons': 0.77197265625, 'fishermen': 0.49755859375, 'traders': 0, 'people': 0, 'servant': 0.68310546875, 'temple': 0}"
StoryAdapter,id10,son_tinh_thuy_tinh,"[0.314453125, 0.2440185546875, 0.271728515625, 0.290283203125, 0.2626953125, 0.255615234375, 0.25830078125, 0.2264404296875, 0.2744140625, 0.3056640625, 0.221923828125, 0.24169921875, 0.2244873046875, 0.232421875, 0.265869140625, 0.276123046875, 0.2415771484375, 0.1986083984375]","[0.66552734375, 0.626953125, 0.62109375, 0.64404296875, 0.64404296875, 0.5390625, 0.5390625, 0.64306640625, 0.62744140625, 0.54638671875, 0.6357421875, 0.5234375, 0.5341796875, 0.87646484375, 0.377197265625, 0.80908203125, 0.5908203125, 0.74560546875, 0.421875]","{'beautiful princess': 0.6435546875, 'legendary vietnamese king': 0.6563720703125, 'treasures': 0, 'royal nobels': 0, 'moutain lord': 0.6488037109375, 'water lord': 0.78173828125, 'mythical offerings': 0, 'bamboo scroll': 0, 'monsters': 0, 'villagers': 0, 'bronze drum spirit': 0, 'landscape': 0}"
StoryAdapter,id10,so_dua,"[0.271240234375, 0.2381591796875, 0.25732421875, 0.246337890625, 0.24169921875, 0.3291015625, 0.236328125, 0.2529296875, 0.308837890625, 0.322509765625, 0.312255859375, 0.3349609375, 0.265869140625, 0.275146484375]","[0.75537109375, 0.74072265625, 0.697265625, 0.796875, 0.796875, 0.771484375, 0.771484375, 0.623046875, 0.67333984375, 0.67333984375, 0.77734375, 0.72998046875, 0.548828125, 0.548828125, 0.60986328125, 0.724609375, 0.7490234375, 0.7490234375, 0.6533203125, 0.6533203125]","{'elderly woman': 0, 'widow': 0, 'round baby': 0, 'strange coconut boy': 0.75, 'landlord': 0.6962890625, 'mother': 0.6806640625, 'youngest daughter': 0.724609375, 'sisters': 0.367431640625, 'young man': 0, 'rooster': 0}"
StoryAdapter,id10,tam_cam,"[0.2685546875, 0.26611328125, 0.260009765625, 0.263916015625, 0.262939453125, 0.254150390625, 0.25927734375, 0.252197265625, 0.3388671875, 0.2244873046875, 0.25341796875, 0.250732421875, 0.323486328125, 0.285888671875, 0.297607421875, 0.274658203125, 0.3076171875, 0.26171875, 0.302001953125, 0.299072265625, 0.260009765625, 0.324951171875, 0.32568359375, 0.271240234375, 0.268798828125, 0.2099609375, 0.275634765625, 0.2841796875, 0.2705078125, 0.328125, 0.19384765625, 0.22900390625, 0.2183837890625, 0.281005859375]","[0.86572265625, 0.86572265625, 0.86572265625, 0.86767578125, 0.86767578125, 0.8134765625, 0.86669921875, 0.779296875, 0.779296875, 0.85498046875, 0.85791015625, 0.85791015625, 0.8408203125, 0.86474609375, 0.88427734375, 0.78515625, 0.7978515625, 0.88671875, 0.88671875, 0.9169921875, 0.84619140625, 0.8037109375, 0.791015625, 0.7216796875, 0.75341796875, 0.75341796875, 0.84912109375, 0.84912109375, 0.84912109375, 0.79345703125, 0.75, 0.79345703125, 0.79345703125, 0.826171875, 0.826171875, 0.7685546875, 0.7685546875, 0.7685546875, 0.736328125, 0.8056640625, 0.70458984375, 0.84375, 0.75927734375, 0.9072265625, 0.734375, 0.68798828125, 0.6435546875, 0.78662109375, 0.712890625, 0.759765625, 0.763671875, 0.7294921875, 0.62548828125, 0.74560546875, 0.7197265625, 0.771484375, 0.771484375, 0.7998046875, 0.7998046875, 0.73681640625]","{'kind village girl': 0.7090308779761905, 'jealous stepsister': 0.64111328125, 'stepmother': 0.71630859375, 'kind old sage': 0.811279296875, 'goby fish': 0.55322265625, 'rooster': 0, 'sparrows': 0, 'white horse': 0, 'elephants': 0, 'king': 0.5524088541666666, 'women': 0, 'oriole bird': 0.736572265625, 'trees': 0, 'loom': 0, 'magic persimmon': 0.488037109375, 'old woman': 0.718017578125, 'soldiers': 0, 'crow': 0}"
StoryAdapter,id10,thach_sanh,"[0.334228515625, 0.248779296875, 0.302978515625, 0.339599609375, 0.33203125, 0.3623046875, 0.314453125, 0.256103515625, 0.2763671875, 0.296142578125, 0.283203125, 0.306884765625, 0.296630859375, 0.296630859375, 0.29248046875, 0.27783203125, 0.318359375, 0.260986328125, 0.257568359375, 0.286376953125, 0.281005859375]","[0.81298828125, 0.8916015625, 0.87548828125, 0.82861328125, 0.86328125, 0.765625, 0.83935546875, 0.79248046875, 0.66796875, 0.7236328125, 0.68505859375, 0.75927734375, 0.8525390625, 0.8837890625, 0.818359375, 0.68212890625, 0.8046875, 0.736328125, 0.7822265625, 0.8798828125, 0.6796875, 0.6025390625]","{'elderly couple': 0, 'prince': 0, 'courageous woodcutter': 0.64453125, 'celestial being': 0, 'cunning man': 0.7166748046875, 'villagers': 0, 'mother': 0, 'ogre monster': 0, 'python monster': 0, 'king': 0.57470703125, 'eagle': 0, 'princess': 0, 'sea king': 0, 'spirits': 0, 'armies': 0}"
StoryAdapter,id10,thanh_giong,"[0.2353515625, 0.224853515625, 0.215087890625, 0.2156982421875, 0.239990234375, 0.2213134765625, 0.314453125, 0.2474365234375, 0.257080078125, 0.209228515625, 0.2269287109375, 0.303466796875, 0.265869140625, 0.28857421875, 0.239501953125, 0.240234375, 0.316650390625, 0.238037109375]","[0.75146484375, 0.7607421875, 0.77685546875, 0.6572265625, 0.78466796875, 0.80810546875, 0.697265625, 0.7939453125, 0.7822265625, 0.7431640625, 0.76708984375, 0.8701171875, 0.80078125, 0.5908203125, 0.67529296875, 0.5830078125, 0.77099609375, 0.78125, 0.6123046875, 0.5546875]","{'woman': 0.6829427083333334, 'miracle boy': 0.60458984375, 'invaders': 0, 'an king': 0, 'messenger': 0.73291015625, 'blacksmiths': 0, 'villagers': 0.64111328125, 'iron horse': 0.591796875, 'soldiers': 0, 'landscape': 0}"
StoryAdapter,id10,trai_sau_rieng,"[0.3154296875, 0.32861328125, 0.298583984375, 0.273193359375, 0.308349609375, 0.3037109375, 0.287353515625, 0.26708984375, 0.365478515625, 0.368408203125, 0.36572265625, 0.306396484375, 0.2978515625, 0.30078125, 0.34326171875, 0.331787109375, 0.391357421875, 0.339599609375, 0.3544921875, 0.339599609375, 0.345947265625, 0.32275390625, 0.297607421875]","[0.92822265625, 0.8125, 0.71142578125, 0.896484375, 0.71337890625, 0.82861328125, 0.76806640625]","{'scholar-warrior': 0, 'man': 0, 'villagers': 0, 'boat': 0, 'mother': 0, 'scholar': 0.60546875, 'young woman': 0, 'couple': 0, 'durian tree': 0.77197265625, 'wife': 0, 'husband': 0, 'spirit of wife': 0, 'fruit': 0, 'old man': 0.68505859375, 'guests': 0, 'tear': 0.6416015625}"
StoryAdapter,id10,trau_cau,"[0.267333984375, 0.28076171875, 0.25048828125, 0.244873046875, 0.2421875, 0.188232421875, 0.2318115234375, 0.2403564453125, 0.2666015625, 0.2313232421875, 0.262939453125, 0.2314453125, 0.2286376953125, 0.2388916015625, 0.259033203125, 0.27001953125, 0.248291015625, 0.354248046875]","[0.8369140625, 0.8369140625, 0.7978515625, 0.755859375, 0.7265625, 0.66650390625, 0.76904296875, 0.76904296875, 0.77392578125, 0.77392578125, 0.68603515625, 0.7177734375, 0.591796875, 0.78271484375]","{'older brother': 0.5134765625, 'younger brother': 0.686328125, 'wife': 0.684814453125, 'younger brother (stone)': 0, 'older brother (tree)': 0, 'wife (vine)': 0, 'villagers': 0, 'ancient king': 0.589111328125, 'red juice': 0, 'betel': 0, 'areca': 0}"
StoryAdapter,id2,ba_luoi_riu,"[0.3740234375, 0.318359375, 0.333740234375, 0.3408203125, 0.330810546875, 0.3486328125, 0.32763671875, 0.29248046875, 0.346435546875, 0.3408203125, 0.283203125, 0.319091796875, 0.337646484375]","[0.84619140625, 0.8095703125, 0.892578125, 0.86474609375, 0.87109375, 0.87646484375, 0.818359375, 0.828125, 0.85107421875, 0.6943359375, 0.71484375, 0.865234375, 0.8876953125]","{'woodcutter': 0.62890625, 'old man (buddha)': 0.7064732142857143}"
StoryAdapter,id2,cau_be_thong_minh,"[0.296630859375, 0.228271484375, 0.265625, 0.33154296875, 0.3056640625, 0.2059326171875, 0.333251953125, 0.351318359375, 0.3037109375, 0.343994140625, 0.265380859375, 0.263427734375, 0.319580078125, 0.296630859375]","[0.77490234375, 0.7421875, 0.69482421875, 0.6162109375, 0.64892578125, 0.66943359375, 0.59375, 0.75146484375, 0.64501953125, 0.5751953125]","{'mandarin': 0, 'small boy': 0.6647135416666666, 'king': 0.6800130208333334, 'villagers': 0, 'father': 0, 'soldiers': 0, 'mandarins': 0, 'ant': 0}"
StoryAdapter,id2,cau_be_tich_chu,"[0.298828125, 0.29296875, 0.31591796875, 0.3193359375, 0.31787109375, 0.37255859375, 0.326904296875, 0.339599609375, 0.288330078125, 0.367431640625, 0.28515625, 0.30224609375]","[0.81787109375, 0.83349609375, 0.751953125, 0.85107421875, 0.89892578125, 0.87841796875, 0.86572265625, 0.8056640625, 0.78369140625]","{'grandmother': 0.705322265625, 'grandmother (bird)': 0.6611328125, 'boy': 0.7291666666666666, 'fairy': 0}"
StoryAdapter,id2,cay_huyet_du,"[0.30615234375, 0.2359619140625, 0.20703125, 0.254638671875, 0.22412109375, 0.261962890625, 0.265869140625, 0.2265625, 0.255615234375, 0.2254638671875, 0.27392578125]","[0.95751953125, 0.77099609375, 0.7939453125, 0.71630859375, 0.82763671875, 0.7490234375, 0.7197265625]","{'butcher': 0.65830078125, 'monk': 0.79638671875, 'woman': 0, 'knife': 0}"
StoryAdapter,id2,cay_khe,"[0.30322265625, 0.255615234375, 0.27783203125, 0.234130859375, 0.312255859375, 0.239990234375, 0.265869140625, 0.26123046875, 0.285888671875, 0.322998046875, 0.34521484375, 0.306640625, 0.302734375, 0.300537109375, 0.330322265625, 0.364501953125, 0.36181640625]","[0.841796875, 0.77880859375, 0.83642578125, 0.84619140625, 0.65576171875, 0.70654296875, 0.69921875, 0.73095703125, 0.7705078125, 0.7265625, 0.68505859375, 0.74169921875]","{'older brother': 0.67138671875, 'younger brother': 0.60302734375, 'starfruit tree': 0, 'giant bird': 0.768798828125, 'wife': 0.59423828125, 'wife (older)': 0}"
StoryAdapter,id2,cay_tre_tram_dot,"[0.252197265625, 0.267578125, 0.264892578125, 0.284423828125, 0.26318359375, 0.2685546875, 0.27587890625, 0.222412109375, 0.251708984375, 0.26708984375, 0.265625, 0.26220703125, 0.269775390625, 0.283447265625, 0.275146484375, 0.202880859375, 0.26806640625, 0.2244873046875, 0.282470703125, 0.299560546875]","[0.53759765625, 0.72802734375, 0.580078125, 0.75927734375, 0.77001953125, 0.77001953125, 0.6083984375, 0.58349609375, 0.7138671875, 0.8115234375, 0.63916015625, 0.5908203125, 0.61572265625, 0.57373046875, 0.59619140625, 0.57958984375, 0.68017578125, 0.6513671875, 0.64208984375, 0.64208984375, 0.64208984375]","{'landowner': 0, 'farmer': 0.6163155691964286, 'but': 0.68115234375, 'groom': 0, 'guests': 0, 'daughter': 0}"
StoryAdapter,id2,chim_da_da,"[0.3369140625, 0.302490234375, 0.2423095703125, 0.318359375, 0.202392578125, 0.286376953125, 0.2276611328125, 0.346435546875, 0.354736328125, 0.350341796875, 0.324951171875, 0.372802734375, 0.334228515625, 0.295166015625, 0.27294921875, 0.325439453125, 0.318359375, 0.278076171875, 0.3115234375, 0.271728515625, 0.36328125, 0.287109375]","[0.78564453125, 0.677734375, 0.73291015625, 0.84326171875, 0.7333984375, 0.81982421875, 0.7119140625, 0.68017578125, 0.751953125, 0.71533203125, 0.77197265625, 0.67529296875, 0.734375, 0.65625, 0.69482421875, 0.64501953125, 0.60498046875]","{'boy': 0.737109375, 'mother': 0.7770182291666666, 'stepfather': 0.58544921875, 'villagers': 0, 'woodcutters': 0}"
StoryAdapter,id2,chim_hit_co,"[0.25390625, 0.2266845703125, 0.2432861328125, 0.2783203125, 0.22900390625, 0.349365234375, 0.2568359375, 0.282470703125, 0.25732421875, 0.26171875, 0.2357177734375, 0.2587890625, 0.220947265625, 0.233642578125, 0.3095703125]","[0.91943359375, 0.91943359375, 0.76513671875, 0.76513671875, 0.63134765625, 0.73779296875, 0.630859375, 0.7958984375, 0.75439453125, 0.7275390625, 0.7041015625, 0.6796875, 0.7451171875, 0.6806640625]","{'aunt': 0.672265625, 'nephew': 0.6253662109375, 'crowd': 0, 'bird': 0}"
StoryAdapter,id2,chim_nam_trau_sau_cot_va_chim_bat_co_troi_cot,"[0.352783203125, 0.294921875, 0.317138671875, 0.332275390625, 0.2406005859375, 0.318359375, 0.2646484375, 0.313720703125, 0.2265625, 0.2138671875, 0.213134765625, 0.2276611328125, 0.24169921875, 0.28857421875]","[0.8486328125, 0.75244140625, 0.72802734375, 0.72998046875, 0.58740234375, 0.802734375, 0.5888671875, 0.58447265625, 0.64501953125, 0.7470703125, 0.64404296875, 0.677734375, 0.61279296875]","{'muscular vietnamese farmer': 0.73046875, 'daughter': 0.6174665178571429, 'muscular vietnamese farmer (bird)': 0, 'daughter (bird)': 0}"
StoryAdapter,id2,chim_quoc,"[0.30908203125, 0.27783203125, 0.217529296875, 0.2423095703125, 0.2430419921875, 0.26416015625, 0.22802734375, 0.2626953125, 0.280517578125, 0.18408203125, 0.286865234375, 0.2467041015625, 0.2529296875, 0.23046875, 0.2213134765625, 0.345458984375, 0.316162109375, 0.294189453125]","[0.73388671875, 0.779296875, 0.732421875, 0.732421875, 0.87060546875, 0.71533203125, 0.77978515625, 0.720703125, 0.720703125, 0.7890625, 0.7890625, 0.7607421875, 0.7607421875, 0.8310546875, 0.62841796875, 0.75439453125, 0.70166015625, 0.662109375, 0.70263671875, 0.56982421875]","{'poor scholar teacher': 0.631591796875, 'poor scholar friend': 0.6473214285714286, 'arrogant wife': 0.6876220703125, 'poor scholar friend (bird)': 0}"
StoryAdapter,id2,chim_tu_hu,"[0.2352294921875, 0.259521484375, 0.2646484375, 0.2421875, 0.279541015625, 0.276123046875, 0.282470703125, 0.2344970703125, 0.269287109375, 0.283203125, 0.274658203125, 0.267333984375, 0.281494140625, 0.313720703125, 0.31494140625, 0.294921875, 0.24609375, 0.232666015625, 0.266357421875, 0.2255859375, 0.2154541015625, 0.2237548828125, 0.2431640625, 0.2452392578125, 0.2208251953125, 0.23779296875]","[0.87060546875, 0.81005859375, 0.79296875, 0.84765625, 0.849609375, 0.681640625, 0.8662109375, 0.63427734375, 0.75927734375, 0.82861328125, 0.787109375, 0.75439453125, 0.65869140625, 0.7578125, 0.7431640625, 0.7841796875, 0.8095703125, 0.841796875, 0.76220703125, 0.873046875, 0.77392578125, 0.94189453125, 0.85546875, 0.84228515625, 0.921875, 0.87109375, 0.78466796875, 0.82421875]","{'impatient monk': 0.7425672743055556, 'calm monk': 0.72607421875, 'buddha': 0, 'birds': 0.6611328125, 'bird': 0.7001953125, 'lotus': 0, 'woman': 0.705810546875, 'compassionate buddhist goddess': 0, 'impatient monk (bird)': 0}"
